Mã BĐS,Địa chỉ,Mã ĐVHC,Diện tích,Phòng ngủ,Phòng tắm,Pháp lý,Ngày đăng,Giá nhà
21657773," Hồng Hà, Phường 9, Quận Phú Nhuận, TPHCM",768,96.0,3,2,4,22/06/2022,6320000000
21540835," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,70.0,2,2,2,22/06/2022,2400000000
21540845," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,53.0,2,1,2,22/06/2022,1768000000
21555442," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,35.0,1,1,2,22/06/2022,1300000000
21564139," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,70.0,2,2,2,22/06/2022,2240000000
21564218," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,70.0,2,2,2,22/06/2022,2240000000
21565266," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,35.0,1,1,2,22/06/2022,1200000000
21519513," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,35.0,1,1,2,22/06/2022,1140000000
21519716," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,53.0,2,1,2,22/06/2022,1750000000
21586421," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,52.0,2,1,2,22/06/2022,1730000000
21590002," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,35.0,1,1,2,22/06/2022,1200000000
21591590," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,72.0,2,2,0,22/06/2022,2100000000
21598437," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,70.0,2,2,2,22/06/2022,1700000000
21601548," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,70.0,2,2,2,22/06/2022,2100000000
21601568," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,70.0,2,2,2,22/06/2022,2100000000
21604600," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,72.0,2,2,2,22/06/2022,2300000000
21615915," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,70.0,2,2,2,22/06/2022,2450000000
21619248," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,70.0,2,2,2,22/06/2022,2450000000
21619254," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,70.0,1,1,2,22/06/2022,2450000000
21651339," Tản Đà, Phường 11, Quận 5, TPHCM",774,69.0,2,2,2,22/06/2022,2180000000
21619257," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,70.0,2,2,2,22/06/2022,2450000000
21624863," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,70.0,1,1,2,22/06/2022,2400000000
21624905," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,53.0,2,1,2,22/06/2022,1802000000
21626827," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,72.0,2,2,2,22/06/2022,2448000000
21635715," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,72.0,2,2,2,22/06/2022,2000000000
21643533," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,72.0,2,2,2,22/06/2022,2000000000
21643564," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,53.0,2,1,2,22/06/2022,2600000000
21650077," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,70.0,2,2,2,22/06/2022,2400000000
21532533," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,52.0,2,1,0,22/06/2022,1720000000
21532537," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,53.0,2,1,0,22/06/2022,1750000000
21564097," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,35.0,1,1,2,22/06/2022,1300000000
21564118," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,52.0,2,1,2,22/06/2022,1664000000
21566140," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,70.0,2,2,2,22/06/2022,2500000000
21571411," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,35.0,1,1,0,22/06/2022,1300000000
21598404," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,52.0,2,1,2,22/06/2022,1600000000
21598429," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,35.0,1,1,2,22/06/2022,1200000000
21601560," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,70.0,7,10,2,22/06/2022,2100000000
21624890," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,53.0,2,1,2,22/06/2022,1800000000
21626883," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,53.0,2,1,2,22/06/2022,1802000000
21626894," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,35.0,1,1,2,22/06/2022,2000000000
21626995," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,72.0,2,2,2,22/06/2022,2400000000
21627006," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,35.0,1,1,2,22/06/2022,1500000000
21631403," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,72.0,2,2,2,22/06/2022,2520000000
21631777," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,72.0,2,2,2,22/06/2022,2448000000
21644898," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,70.0,2,2,2,22/06/2022,2000000000
21649732," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,35.0,1,1,2,22/06/2022,2000000000
21649750," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,72.0,2,2,2,22/06/2022,2000000000
21650653," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,72.0,2,2,2,22/06/2022,2000000000
21532546," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,70.0,2,1,0,22/06/2022,2400000000
21533819," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,52.0,2,1,2,22/06/2022,1720000000
21533825," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,70.0,2,2,0,22/06/2022,2400000000
21533904," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,52.0,2,1,2,22/06/2022,1720000000
21533914," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,35.0,1,1,2,22/06/2022,1300000000
21539227," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,35.0,1,1,2,22/06/2022,1300000000
21540165," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,35.0,1,1,2,22/06/2022,1300000000
21555474," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,35.0,1,1,2,22/06/2022,1300000000
21565300," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,35.0,1,1,4,22/06/2022,1200000000
21574731," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,70.0,2,2,2,22/06/2022,2300000000
21574739," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,35.0,1,1,2,22/06/2022,1200000000
21632173," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,53.0,2,1,2,22/06/2022,2700000000
21632190," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,35.0,1,1,2,22/06/2022,1200000000
21635701," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,53.0,2,1,2,22/06/2022,2600000000
21635718," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,72.0,2,2,2,22/06/2022,2900000000
21635706," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,35.0,1,1,2,22/06/2022,2000000000
21635725," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,72.0,2,2,2,22/06/2022,2900000000
21643578," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,53.0,2,1,2,22/06/2022,2500000000
21643589," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,35.0,1,1,2,22/06/2022,1330000000
21539179," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,52.0,2,1,2,22/06/2022,1768000000
21539210," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,70.0,2,2,2,22/06/2022,2400000000
21539218," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,70.0,2,2,0,22/06/2022,2400000000
21566159," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,35.0,1,1,2,22/06/2022,1120000000
21566170," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,35.0,1,1,2,22/06/2022,1200000000
21571376," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,70.0,2,2,2,22/06/2022,2300000000
21571384," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,72.0,2,2,4,22/06/2022,2300000000
21571387," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,35.0,1,1,2,22/06/2022,1300000000
21571405," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,35.0,1,1,2,22/06/2022,1200000000
21539239," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,70.0,2,2,2,22/06/2022,2400000000
21532529," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,35.0,1,1,2,22/06/2022,1300000000
21524289," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,35.0,1,1,2,22/06/2022,1300000000
21523386," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,52.0,2,1,2,22/06/2022,1720000000
21523373," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,53.0,2,1,2,22/06/2022,1715000000
21523366," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,52.0,2,1,2,22/06/2022,1715000000
21523329," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,35.0,1,1,2,22/06/2022,1285000000
21523316," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,70.0,2,2,0,22/06/2022,2400000000
21521770," Võ Thị Sáu, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,35.0,1,1,2,22/06/2022,1333000000
21523301," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,70.0,2,2,4,22/06/2022,2400000000
21685583," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,52.0,2,1,2,22/06/2022,2100000000
21685588," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,72.0,2,2,2,22/06/2022,2534000000
21685598," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,72.0,2,2,2,22/06/2022,2500000000
21685601," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,35.0,2,2,2,22/06/2022,1500000000
21685604," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,52.0,2,1,2,22/06/2022,2100000000
21580734," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,35.0,1,1,2,22/06/2022,1300000000
21586382," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,35.0,1,1,2,22/06/2022,2000000000
21591597," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,35.0,1,1,2,22/06/2022,1200000000
21591593," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,53.0,2,2,2,22/06/2022,1749000000
21597004," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,72.0,2,2,2,22/06/2022,2800000000
21598393," Trần Phú, Phường Vĩnh Trường, TP. Nha Trang, Khánh Hòa",568,73.0,2,2,2,22/06/2022,2100000000
21692857," Bùi Hữu Nghĩa, Phường 2, Quận Bình Thạnh, TPHCM",765,81.0,2,2,2,22/06/2022,2900000000
21671476," Nguyễn Xiển, Phường Long Bình, Quận 9 (TP. Thủ Đức), TPHCM",769,51.0,2,1,4,22/06/2022,2900000000
21694395," Lũy Bán Bích, Phường Phú Thọ Hòa, Quận Tân Phú, TPHCM",767,80.0,2,2,2,22/06/2022,2650000000
21695267," Tây Mỗ, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",19,64.0,2,2,2,22/06/2022,2300000000
21694902," Nguyễn Đình Chiểu, Phường 6 (Phường Võ Thị Sáu), Quận 3, TPHCM",770,87.0,2,2,4,22/06/2022,10000000000
21695088," Hồng Hà, Phường 2, Quận Tân Bình, TPHCM",766,66.9,2,2,3,22/06/2022,4200000000
21694841," Võ Văn Kiệt, Phường Cầu Kho, Quận 1, TPHCM",760,95.0,2,2,2,22/06/2022,10000000000
21661402," Đường số 20, Phường Hiệp Bình Chánh, TP. Thủ Đức, TPHCM",769,72.0,2,2,2,21/06/2022,1810000000
21642434," Nguyễn Thị Minh Khai, Phường Thuận Giao, Thành Phố Thuận An, Bình Dương",725,52.0,1,1,2,21/06/2022,1400000000
21646387," Hồ Văn Huê, Phường 9, Quận Phú Nhuận, TPHCM",768,49.0,2,2,2,21/06/2022,2299000000
21659555," Phạm Văn Đồng, Phường 11, Quận Bình Thạnh, TPHCM",765,62.0,2,2,2,21/06/2022,3100000000
21664132," Vũ Huy Tấn, Phường 3, Quận Bình Thạnh, TPHCM",765,54.0,2,2,2,21/06/2022,2950000000
21549626," Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",494,82.0,2,2,1,21/06/2022,4280000000
21548772," Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",494,82.0,2,2,1,21/06/2022,402000000
21557275," Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",494,82.0,2,2,1,21/06/2022,4180000000
21620627," Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",494,82.0,2,2,2,21/06/2022,4600000000
21622630," Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",494,82.0,2,2,2,21/06/2022,4600000000
21623538," Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",494,82.0,2,2,2,21/06/2022,4600000000
21538858," Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",494,82.0,2,2,1,21/06/2022,4015000000
21537981," Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",494,82.0,2,2,1,21/06/2022,4029000000
21537331," Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",494,82.0,2,2,1,21/06/2022,4015000000
21532570," Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",494,82.0,2,2,1,21/06/2022,3700000000
21532191," Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",494,82.0,2,2,1,21/06/2022,3700000000
21531309," Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",494,82.0,2,2,1,21/06/2022,4015000000
21530561," Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",494,82.0,2,2,1,21/06/2022,4150000000
21527655," Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",494,82.6,2,2,1,21/06/2022,4015000000
21547021," Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",494,82.0,2,2,1,21/06/2022,4810000000
21546433," Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",494,82.0,2,2,1,21/06/2022,4015000000
21545984," Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",494,82.0,2,2,1,21/06/2022,4015000000
21541668," Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",494,82.0,2,2,1,21/06/2022,3715000000
21542422," Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",494,82.0,2,2,1,21/06/2022,4018000000
21540200," Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",494,82.0,2,2,1,21/06/2022,3715000000
21539624," Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",494,82.0,2,2,1,21/06/2022,4015000000
21533768," Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",494,82.0,2,2,1,21/06/2022,3700000000
21530724," Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",494,82.0,2,2,1,21/06/2022,4155000000
21686804," Trương Quốc Dung, Phường 8, Quận Phú Nhuận, TPHCM",768,76.0,2,2,4,21/06/2022,5000000000
21691922," Trịnh Đình Thảo, Phường Hòa Thạnh, Quận Tân Phú, TPHCM",767,70.0,2,2,2,21/06/2022,2700000000
21636958," Châu Văn Liêm, Phường 11, Quận 5, TPHCM",774,76.0,4,3,2,21/06/2022,45000000
21693985," Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, TPHCM",761,57.0,2,1,4,21/06/2022,2350000000
21693192," Đặng Văn Ngữ, Phường 10, Quận Phú Nhuận, TPHCM",768,70.0,2,1,2,21/06/2022,3500000000
21692972," Tỉnh Lộ 12B, Xã Hạ Bì, Huyện Kim Bôi, Hòa Bình",153,32.0,1,1,4,21/06/2022,1100000000
21654366," Nguyễn Xiển, Phường Long Bình, Quận 9 (TP. Thủ Đức), TPHCM",769,100.0,3,3,2,21/06/2022,50000000
21692609," Quốc Lộ 5, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội",18,33.2,1,1,1,21/06/2022,1490000000
21621775," Phổ Quang, Phường 9, Quận Phú Nhuận, TPHCM",768,109.0,3,2,4,20/06/2022,6200000000
21536943," Tân Túc, Thị Trấn Tân Túc, Huyện Bình Chánh, TPHCM",785,85.0,3,2,2,20/06/2022,550000000
21532963," Tân Túc, Thị Trấn Tân Túc, Huyện Bình Chánh, TPHCM",785,113.0,3,2,2,20/06/2022,669000000
21536957," Tân Túc, Thị Trấn Tân Túc, Huyện Bình Chánh, TPHCM",785,60.0,2,2,2,20/06/2022,2250000000
21690605," Đường 3 Tháng 2, Phường 12, Quận 10, TPHCM",771,138.0,3,2,4,20/06/2022,1520000000
21691230," Trương Quốc Dung, Phường 8, Quận Phú Nhuận, TPHCM",768,76.0,2,2,4,20/06/2022,5050000000
21458380," Cao Đạt, Phường 1, Quận 5, TPHCM",774,77.0,2,1,2,19/06/2022,3650000000
21687418," Trường Lưu, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",769,63.0,1,1,2,19/06/2022,2400000000
21687449," Trường Lưu, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",769,63.0,1,1,2,19/06/2022,2400000000
21687464," Trường Lưu, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",769,63.0,1,1,2,19/06/2022,2400000000
21683340," Trường Lưu, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",769,73.0,2,2,2,19/06/2022,2800000000
21683328," Trường Lưu, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",769,73.0,2,2,2,19/06/2022,2800000000
21683294," Trường Lưu, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",769,73.0,2,2,2,19/06/2022,2700000000
21683245," Trường Lưu, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",769,73.0,2,2,2,19/06/2022,2700000000
21671678," Trường Lưu, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",769,70.0,2,2,2,19/06/2022,2700000000
21657685," Trường Lưu, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",769,95.0,3,3,2,19/06/2022,3700000000
21657756," Trường Lưu, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",769,95.0,3,3,2,19/06/2022,3700000000
21657805," Trường Lưu, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",769,95.0,3,3,2,19/06/2022,3700000000
21654964," Trường Lưu, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",769,70.0,2,2,2,19/06/2022,2700000000
21654809," Trường Lưu, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",769,70.0,2,2,2,19/06/2022,2700000000
21654790," Trường Lưu, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",769,70.0,2,2,2,19/06/2022,2700000000
21689018," Trường Lưu, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",769,65.0,1,1,2,19/06/2022,2500000000
21689043," Trường Lưu, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",769,65.0,1,1,2,19/06/2022,2500000000
21656325," Trường Lưu, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",769,60.0,1,1,2,19/06/2022,2400000000
21656364," Trường Lưu, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",769,60.0,1,1,2,19/06/2022,2400000000
21656471," Trường Lưu, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",769,60.0,1,1,2,19/06/2022,2400000000
21656476," Trường Lưu, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",769,60.0,1,1,2,19/06/2022,2400000000
21656524," Trường Lưu, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",769,60.0,1,1,2,19/06/2022,2400000000
21656556," Trường Lưu, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",769,60.0,1,1,2,19/06/2022,2400000000
21656573," Trường Lưu, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",769,95.0,3,2,2,19/06/2022,3700000000
21669496," Trường Lưu, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",769,65.0,2,1,2,19/06/2022,2500000000
21669639," Trường Lưu, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",769,65.0,2,1,2,19/06/2022,2500000000
21669691," Trường Lưu, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",769,65.0,2,1,2,19/06/2022,2500000000
21669773," Trường Lưu, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",769,65.0,2,1,2,19/06/2022,2500000000
21685282," Trường Lưu, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",769,95.0,3,2,2,19/06/2022,3700000000
21690288," Trường Lưu, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",769,65.0,1,1,2,19/06/2022,2500000000
21690230," Trường Lưu, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",769,65.0,1,1,2,19/06/2022,2500000000
21690290," Trường Lưu, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",769,65.0,1,1,2,19/06/2022,2500000000
21690285," Trường Lưu, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",769,65.0,1,1,2,19/06/2022,2500000000
21690223," Trường Lưu, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",769,65.0,2,1,2,19/06/2022,2500000000
