,Mã BĐS,Địa chỉ,Diện tích,Phòng ngủ,Phòng tắm,Pháp lý,Ngày đăng,Giá nhà
6906,22030035," Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, TPHCM",93.0,3,2,3,18/03/2023,1720000000
6907,22000182," Trần Trọng Cung, Phường Tân Thuận Đông, Quận 7, TPHCM",68.0,2,2,3,18/03/2023,1860000000
6908,22026839," Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, TPHCM",70.0,2,2,2,18/03/2023,820000000
6909,21268198," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",115.0,3,2,2,18/03/2023,4500000000
6910,22006170," Nguyễn Văn Trỗi, Phường 15, Quận Phú Nhuận, TPHCM",71.0,2,2,3,18/03/2023,2980000000
6911,22025081," Tỉnh Lộ 10, Phường Bình Trị Đông, Quận Bình Tân, TPHCM",54.0,2,2,2,18/03/2023,790000000
6912,22026804," Mã Lò, Phường Bình Trị Đông A, Quận Bình Tân, TPHCM",56.0,2,2,2,18/03/2023,720000000
6913,22006174," Đường số 44, Phường 16, Quận 8, TPHCM",70.35,2,1,3,18/03/2023,1150000000
6914,22039802," Hòa Bình, Phường Hòa Thạnh, Quận Tân Phú, TPHCM",54.0,2,1,2,18/03/2023,810000000
6915,22030048," Hồng Hà, Phường 9, Quận Phú Nhuận, TPHCM",87.0,2,2,3,18/03/2023,2150000000
6916,22000205," Tạ Quang Bửu, Phường 6, Quận 8, TPHCM",81.0,2,2,3,18/03/2023,1630000000
6917,22026788," Mã Lò, Phường Bình Trị Đông A, Quận Bình Tân, TPHCM",70.0,2,2,2,18/03/2023,820000000
6918,22006186," Bến Bình Đông, Phường 11, Quận 8, TPHCM",61.0,2,2,3,18/03/2023,1150000000
6919,22046019," Bà Hom, Phường 13, Quận 6, TPHCM",49.0,2,2,2,18/03/2023,850000000
6920,22030055," Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, TPHCM",98.0,2,2,3,18/03/2023,2860000000
6921,22000194," Bến Vân Đồn, Phường 12, Quận 4, TPHCM",75.0,2,2,3,18/03/2023,2050000000
6922,22024766," Mã Lò, Phường Bình Trị Đông A, Quận Bình Tân, TPHCM",60.0,2,2,2,18/03/2023,825000000
6923,22006289," Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2 (TP. Thủ Đức), TPHCM",70.82,2,2,3,18/03/2023,2350000000
6924,22030063," Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, TPHCM",90.0,2,2,3,18/03/2023,2070000000
6925,22000211," Trường Sa, Phường 17, Quận Bình Thạnh, TPHCM",54.0,2,2,3,18/03/2023,1860000000
6926,22024728," Tân Kỳ Tân Quý, Phường Tân Tạo, Quận Bình Tân, TPHCM",57.0,2,2,2,18/03/2023,790000000
6927,22006317," Phan Văn Khỏe, Phường 2, Quận 6, TPHCM",84.0,2,2,3,18/03/2023,2160000000
6928,22030076," Tân Hòa Đông, Phường 13, Quận 6, TPHCM",68.0,3,2,3,18/03/2023,1360000000
6929,22000256," Hoàng Quốc Việt, Phường Phú Mỹ, Quận 7, TPHCM",117.3,3,2,3,18/03/2023,1860000000
6930,22024635," Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, TPHCM",64.0,2,2,2,18/03/2023,780000000
6931,22006320," Lê Văn Lương, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",110.0,3,2,3,18/03/2023,1520000000
6932,22030092," Trịnh Quang Nghị, Xã Phong Phú, Huyện Bình Chánh, TPHCM",65.0,2,2,3,18/03/2023,1270000000
6933,22000136," Thủy Lợi, Phường Phước Long A, Quận 9 (TP. Thủ Đức), TPHCM",71.0,2,2,3,18/03/2023,1680000000
6934,22023759," Tên Lửa, Phường An Lạc, Quận Bình Tân, TPHCM",45.0,2,2,2,18/03/2023,892000000
6935,22006287," Cao Đạt, Phường 1, Quận 5, TPHCM",79.4,2,2,3,18/03/2023,1480000000
6936,22030110," Cây Keo, Phường Tam Phú, Quận Thủ Đức (TP. Thủ Đức), TPHCM",67.76,2,2,3,18/03/2023,1050000000
6937,21999810," Nguyễn Văn Tưởng, Phường Tân Phú, Quận 7, TPHCM",91.0,2,2,3,18/03/2023,3050000000
6938,22023742," Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, TPHCM",54.0,2,2,2,18/03/2023,925000000
6939,22006306," Kinh Dương Vương, Phường An Lạc A, Quận Bình Tân, TPHCM",67.0,2,2,3,18/03/2023,1350000000
6940,22030116," Ngô Chí Quốc, Phường Bình Chiểu, Quận Thủ Đức (TP. Thủ Đức), TPHCM",61.0,2,2,3,18/03/2023,950000000
6941,22000358," Nơ Trang Long, Phường 13, Quận Bình Thạnh, TPHCM",80.0,2,2,3,18/03/2023,1520000000
6942,22023176," Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, TPHCM",56.0,2,2,2,18/03/2023,892000000
6943,22006201," Tạ Quang Bửu, Phường 6, Quận 8, TPHCM",81.0,2,2,3,18/03/2023,1360000000
6944,22030390," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",174.0,3,2,3,18/03/2023,2150000000
6945,21998348," Đường D2, Phường 25, Quận Bình Thạnh, TPHCM",87.7,3,2,3,18/03/2023,2160000000
6946,22006196," Tạ Quang Bửu, Phường 16, Quận 8, TPHCM",68.0,2,2,3,18/03/2023,1520000000
6947,22031414," Tôn Dật Tiên, Phường Tân Phú, Quận 7, TPHCM",80.0,2,2,3,18/03/2023,1850000000
6948,21998794," Thoại Ngọc Hầu, Phường Hòa Thạnh, Quận Tân Phú, TPHCM",57.0,2,2,3,18/03/2023,1630000000
6949,22006181," Tạ Quang Bửu, Phường 5, Quận 8, TPHCM",106.0,2,2,3,18/03/2023,1540000000
6950,22031423," Thủy Lợi, Phường Phước Long A, Quận 9 (TP. Thủ Đức), TPHCM",69.0,2,2,3,18/03/2023,1450000000
6951,21998783," Song Hành, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",80.0,3,2,3,18/03/2023,1720000000
6952,22029369," Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2 (TP. Thủ Đức), TPHCM",72.0,3,2,2,18/03/2023,2900000000
6953,22006176," Tạ Quang Bửu, Phường 5, Quận 8, TPHCM",78.0,2,2,3,18/03/2023,1360000000
6954,22031420," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",112.0,2,2,3,18/03/2023,2120000000
6955,21998778," Hồng Hà, Phường 9, Quận Phú Nhuận, TPHCM",88.0,2,2,3,18/03/2023,3250000000
6956,22006192," Cao Lỗ, Phường 4, Quận 8, TPHCM",85.0,3,2,3,18/03/2023,1420000000
6957,22031425," Đường số 20, Phường Hiệp Bình Chánh, Quận Thủ Đức (TP. Thủ Đức), TPHCM",72.0,2,2,3,18/03/2023,1770000000
6958,21998772," Nguyễn Lương Bằng, Phường Phú Mỹ, Quận 7, TPHCM",57.21,2,2,3,18/03/2023,1630000000
6959,22005252," Hoàng Quốc Việt, Phường Phú Thuận, Quận 7, TPHCM",62.0,2,2,3,18/03/2023,1420000000
6960,22031430," Nguyễn Xí, Phường 26, Quận Bình Thạnh, TPHCM",66.0,2,2,3,18/03/2023,1740000000
6961,21998001," Tạ Quang Bửu, Phường 6, Quận 8, TPHCM",60.0,2,2,3,18/03/2023,1320000000
6962,22029285," Đường số 10, Phường Hiệp Bình Chánh, Quận Thủ Đức (TP. Thủ Đức), TPHCM",71.0,2,2,2,18/03/2023,1800000000
6963,22005251," Nguyễn Thị Thập, Phường Tân Phú, Quận 7, TPHCM",73.0,2,2,3,18/03/2023,1720000000
6964,22028253," Bế Văn Cấm, Phường Tân Kiểng, Quận 7, TPHCM",78.0,3,3,3,18/03/2023,1950000000
6965,21998288," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",69.16,2,2,3,18/03/2023,1580000000
6966,22005246," Nguyễn Văn Tưởng, Phường Tân Phú, Quận 7, TPHCM",91.0,2,2,3,18/03/2023,2150000000
6967,22028250," Hoàng Diệu, Phường 6, Quận 4, TPHCM",75.0,2,2,3,18/03/2023,1850000000
6968,22000223," Tạ Quang Bửu, Phường 5, Quận 8, TPHCM",82.6,2,2,3,18/03/2023,2150000000
6969,22054581," Điện Biên Phủ, Phường 22, Quận Bình Thạnh, TPHCM",73.0,2,2,2,18/03/2023,2800000000
6970,22005241," Nguyễn Thị Thập, Phường Tân Phú, Quận 7, TPHCM",95.0,2,2,3,18/03/2023,2120000000
6971,22028239," Nguyễn Thị Thập, Phường Bình Thuận, Quận 7, TPHCM",68.0,2,2,3,18/03/2023,1620000000
6972,22000374," Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, TPHCM",61.45,2,2,3,18/03/2023,1530000000
6973,22005237," Tôn Dật Tiên, Phường Tân Phú, Quận 7, TPHCM",80.5,2,2,3,18/03/2023,2150000000
6974,22028232," Điện Biên Phủ, Phường 22, Quận Bình Thạnh, TPHCM",84.0,2,2,3,18/03/2023,2170000000
6975,22000237," Hoàng Diệu, Phường 6, Quận 4, TPHCM",75.0,2,1,3,18/03/2023,1720000000
6976,22005232," Bùi Văn Ba, Phường Tân Thuận Đông, Quận 7, TPHCM",76.0,2,2,3,18/03/2023,1530000000
6977,22028223," Âu Cơ, Phường Tân Sơn Nhì, Quận Tân Phú, TPHCM",92.0,2,2,3,18/03/2023,1780000000
6978,21999897," Bùi Văn Ba, Phường Tân Thuận Đông, Quận 7, TPHCM",76.0,2,2,3,18/03/2023,1530000000
6979,22005215," Đặng Văn Bi, Phường Bình Thọ, Quận Thủ Đức (TP. Thủ Đức), TPHCM",67.0,2,2,3,18/03/2023,1520000000
6980,22028190," Đường số 1, Phường Trường Thọ, Quận Thủ Đức (TP. Thủ Đức), TPHCM",67.0,2,2,3,18/03/2023,1630000000
6981,22000125," Võ Chí Công, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",67.23,2,2,3,18/03/2023,1750000000
6982,21816538," Trường Lưu, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",63.0,2,1,4,18/03/2023,800000000
6983,22005228," Phan Chu Trinh, Phường Hiệp Phú, Quận 9 (TP. Thủ Đức), TPHCM",82.0,3,2,3,18/03/2023,1980000000
6984,22028180," Bến Vân Đồn, Phường 1, Quận 4, TPHCM",80.7,2,2,3,18/03/2023,2150000000
6985,21999875," Hoàng Sa, Phường 12, Quận 3, TPHCM",77.0,2,2,3,18/03/2023,1680000000
6986,21922459," Trường Lưu, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",99.9,3,2,4,18/03/2023,42000000
6987,22005227," Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",80.29,2,2,3,18/03/2023,1780000000
6988,22028199," Nguyễn Thị Thập, Phường Tân Hưng, Quận 7, TPHCM",68.23,2,2,3,18/03/2023,1720000000
6989,21999857," Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, TPHCM",91.0,2,2,3,18/03/2023,2950000000
6990,22028297," Gò Cát, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",49.0,1,1,2,18/03/2023,1910000000
6991,22005209," Xa Lộ Hà Nội, Phường Linh Đông, Quận Thủ Đức (TP. Thủ Đức), TPHCM",64.0,2,2,3,18/03/2023,1390000000
6992,22028175," Song Hành, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",85.2,2,2,3,18/03/2023,2350000000
6993,21999881," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",74.77,2,2,3,18/03/2023,2050000000
6994,22054983," Đường số 10, Phường Hiệp Bình Chánh, Quận Thủ Đức (TP. Thủ Đức), TPHCM",71.0,2,2,2,18/03/2023,2600000000
6995,22006308," Võ Văn Kiệt, Phường An Lạc, Quận Bình Tân, TPHCM",75.13,2,2,3,18/03/2023,1680000000
6996,22028374," Nguyễn Thị Định, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",75.0,2,2,3,18/03/2023,2540000000
6997,21999849," Hoàng Minh Giám, Phường 9, Quận Phú Nhuận, TPHCM",87.0,2,2,3,18/03/2023,3540000000
6998,22054548," Đường 3 Tháng 2, Phường 12, Quận 10, TPHCM",71.0,3,2,2,18/03/2023,3200000000
6999,22006315," Tân Hòa Đông, Phường 13, Quận 6, TPHCM",65.0,2,2,3,18/03/2023,1450000000
7000,22028169," Ngô Tất Tố, Phường 21, Quận Bình Thạnh, TPHCM",75.0,1,1,3,18/03/2023,2240000000
7001,22000368," Song Hành, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",103.0,3,2,3,18/03/2023,2150000000
7002,22028868," Song Hành, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",83.0,3,3,2,18/03/2023,1950000000
7003,22005999," Thanh Đa, Phường 27, Quận Bình Thạnh, TPHCM",99.0,3,2,3,18/03/2023,1960000000
7004,22028172," Đường số 7, Phường An Lạc, Quận Bình Tân, TPHCM",78.0,2,2,3,18/03/2023,1630000000
7005,22000364," Đường D1, Phường 25, Quận Bình Thạnh, TPHCM",67.09,2,2,3,18/03/2023,1980000000
7006,22005957," Phạm Viết Chánh, Phường 19, Quận Bình Thạnh, TPHCM",71.6,2,2,3,18/03/2023,1320000000
7007,22028258," Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",107.0,3,2,3,18/03/2023,2150000000
7008,22000370," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",112.0,3,2,3,18/03/2023,2160000000
7009,20918865," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",71.0,2,2,2,18/03/2023,3400000000
7010,22005889," Bùi Hữu Nghĩa, Phường 2, Quận Bình Thạnh, TPHCM",83.0,2,2,3,18/03/2023,1630000000
7011,22000384," Hòa Bình, Phường Hiệp Tân, Quận Tân Phú, TPHCM",65.0,2,2,3,18/03/2023,1860000000
7012,22005888," Xô Viết Nghệ Tĩnh, Phường 21, Quận Bình Thạnh, TPHCM",75.0,1,1,3,18/03/2023,2540000000
7013,22028228," Đường số 10, Phường Hiệp Bình Chánh, Quận Thủ Đức (TP. Thủ Đức), TPHCM",71.0,2,2,3,18/03/2023,1680000000
7014,22000393," Chu Văn An, Phường 12, Quận Bình Thạnh, TPHCM",108.0,2,2,3,18/03/2023,2050000000
7015,21025578," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",120.0,3,2,2,18/03/2023,5700000000
7016,22005878," Nguyễn Cửu Vân, Phường 17, Quận Bình Thạnh, TPHCM",67.5,2,2,3,18/03/2023,1720000000
7017,22028272," Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, TPHCM",61.45,2,2,3,18/03/2023,1650000000
7018,22000147," Bến Vân Đồn, Phường 1, Quận 4, TPHCM",70.0,2,1,3,18/03/2023,1520000000
7019,22005870," Trường Sa, Phường 17, Quận Bình Thạnh, TPHCM",59.0,2,2,3,18/03/2023,1350000000
7020,22028370," Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2 (TP. Thủ Đức), TPHCM",74.98,2,2,3,18/03/2023,2250000000
7021,22000379," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",126.0,3,3,3,18/03/2023,1620000000
7022,22005865," Nguyễn Xí, Phường 26, Quận Bình Thạnh, TPHCM",66.0,2,2,3,18/03/2023,1950000000
7023,22028277," Hòa Bình, Phường Hiệp Tân, Quận Tân Phú, TPHCM",65.0,2,2,3,18/03/2023,1720000000
7024,21997916," Đường số 7, Phường An Lạc, Quận Bình Tân, TPHCM",70.0,2,2,3,18/03/2023,1620000000
7025,22041220," Song Hành, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",68.0,2,2,2,18/03/2023,1790000000
7026,22005817," Nguyễn Xí, Phường 26, Quận Bình Thạnh, TPHCM",71.0,2,2,3,18/03/2023,1680000000
7027,22028295," Hồng Hà, Phường 9, Quận Phú Nhuận, TPHCM",68.0,2,2,3,18/03/2023,1860000000
7028,21997922," Bến Vân Đồn, Phường 12, Quận 4, TPHCM",79.0,2,2,3,18/03/2023,2520000000
7029,22041228," Song Hành, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",68.0,2,2,2,18/03/2023,1840000000
7030,22005815," Ung Văn Khiêm, Phường 25, Quận Bình Thạnh, TPHCM",50.0,1,1,3,18/03/2023,1050000000
7031,22028286," Tân Kỳ Tân Quý, Phường Tân Sơn Nhì, Quận Tân Phú, TPHCM",63.0,2,2,3,18/03/2023,1420000000
7032,21997991," Đào Trí, Phường Phú Thuận, Quận 7, TPHCM",73.0,2,2,3,18/03/2023,1720000000
7033,22041208," Song Hành, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",85.0,3,3,2,18/03/2023,1740000000
7034,22005808," Quốc Lộ 13, Phường 26, Quận Bình Thạnh, TPHCM",102.0,3,2,3,18/03/2023,2070000000
7035,22028281," Lê Đại Hành, Phường 15, Quận 11, TPHCM",95.0,2,2,3,18/03/2023,1890000000
7036,21997986," Võ Văn Kiệt, Phường 6, Quận 8, TPHCM",74.06,2,2,3,18/03/2023,1450000000
7037,22041201," Mai Chí Thọ, Phường Bình Khánh, Quận 2 (TP. Thủ Đức), TPHCM",57.0,2,2,2,18/03/2023,1680000000
7038,21019223," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",118.0,3,2,2,18/03/2023,4300000000
7039,22005801," Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, TPHCM",67.9,2,2,3,18/03/2023,1430000000
7040,22028292," Thành Thái, Phường 14, Quận 10, TPHCM",78.0,2,2,3,18/03/2023,1860000000
7041,21998006," Nguyễn Thị Thập, Phường Tân Hưng, Quận 7, TPHCM",78.0,2,2,3,18/03/2023,1720000000
7042,22041189," Đường 3 Tháng 2, Phường 12, Quận 10, TPHCM",68.0,2,2,2,18/03/2023,1780000000
7043,22005798," Ung Văn Khiêm, Phường 25, Quận Bình Thạnh, TPHCM",82.0,2,2,3,18/03/2023,1860000000
7044,22028310," An Dương Vương, Phường 4, Quận 5, TPHCM",80.0,2,2,3,18/03/2023,2520000000
7045,21997997," Phạm Văn Đồng, Phường Linh Tây, Quận Thủ Đức (TP. Thủ Đức), TPHCM",60.23,2,2,3,18/03/2023,1450000000
7046,22041178," Đường số 10, Phường Hiệp Bình Chánh, Quận Thủ Đức (TP. Thủ Đức), TPHCM",71.0,2,2,2,18/03/2023,1820000000
7047,22005794," Đường D2, Phường 25, Quận Bình Thạnh, TPHCM",81.1,3,2,3,18/03/2023,1780000000
7048,22028302," Nguyễn Văn Linh, Phường Tân Thuận Tây, Quận 7, TPHCM",73.68,2,2,3,18/03/2023,1950000000
7049,21998012," Bến Vân Đồn, Phường 1, Quận 4, TPHCM",81.0,2,2,3,18/03/2023,2150000000
7050,22041165," Đường 3 Tháng 2, Phường 12, Quận 10, TPHCM",68.0,2,2,2,18/03/2023,1680000000
7051,22005781," Đường D1, Phường 25, Quận Bình Thạnh, TPHCM",74.0,2,2,3,18/03/2023,1980000000
7052,22028313," Thoại Ngọc Hầu, Phường Phú Thạnh, Quận Tân Phú, TPHCM",60.18,2,2,3,18/03/2023,1520000000
7053,21965641," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",56.0,2,1,2,18/03/2023,2650000000
7054,21998351," Nguyễn Thị Thập, Phường Tân Hưng, Quận 7, TPHCM",78.0,3,2,3,18/03/2023,2450000000
7055,22041171," Đường 3 Tháng 2, Phường 12, Quận 10, TPHCM",74.0,2,2,2,18/03/2023,1730000000
7056,22054841," Điện Biên Phủ, Phường 22, Quận Bình Thạnh, TPHCM",73.0,2,2,2,18/03/2023,3100000000
7057,22005785," Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, TPHCM",65.0,2,2,3,18/03/2023,1790000000
7058,22028320," Bến Vân Đồn, Phường 12, Quận 4, TPHCM",80.0,2,2,3,18/03/2023,2160000000
7059,21998015," Lữ Gia, Phường 15, Quận 11, TPHCM",87.0,2,2,3,18/03/2023,1620000000
7060,22041159," Đường số 10, Phường Hiệp Bình Chánh, Quận Thủ Đức (TP. Thủ Đức), TPHCM",78.0,2,2,2,18/03/2023,1800000000
7061,22036723," Mai Chí Thọ, Phường Bình Khánh, Quận 2 (TP. Thủ Đức), TPHCM",70.0,2,2,2,18/03/2023,2600000000
7062,22005770," Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, TPHCM",91.0,2,2,3,18/03/2023,2420000000
7063,22028334," Đường số 9A, Xã Bình Hưng, Huyện Bình Chánh, TPHCM",79.0,2,2,3,18/03/2023,1950000000
7064,22024599," Tạ Quang Bửu, Phường 5, Quận 8, TPHCM",82.6,2,2,3,18/03/2023,1425000000
7065,21998359," Nguyễn Văn Trỗi, Phường 15, Quận Phú Nhuận, TPHCM",70.0,2,2,3,18/03/2023,2680000000
7066,22054868," Đường số 10, Phường Hiệp Bình Chánh, Quận Thủ Đức (TP. Thủ Đức), TPHCM",72.0,2,2,2,18/03/2023,2830000000
7067,22005725," Nguyễn Tất Thành, Phường 18, Quận 4, TPHCM",82.0,2,2,3,18/03/2023,1790000000
7068,22028350," Võ Chí Công, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",87.0,2,2,3,18/03/2023,1430000000
7069,22024598," Đường số 44, Phường 16, Quận 8, TPHCM",59.0,1,1,3,18/03/2023,1190000000
7070,21998364," Ngô Tất Tố, Phường 21, Quận Bình Thạnh, TPHCM",75.0,1,1,3,18/03/2023,2720000000
7071,22054873," Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2 (TP. Thủ Đức), TPHCM",71.0,2,2,2,18/03/2023,2650000000
7072,21267468," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",121.0,3,2,2,18/03/2023,5300000000
7073,22005763," Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, TPHCM",63.6,2,2,3,18/03/2023,1520000000
7074,21998369," Phan Văn Khỏe, Phường 2, Quận 6, TPHCM",82.0,2,2,3,18/03/2023,2050000000
7075,22054866," Ngô Tất Tố, Phường 21, Quận Bình Thạnh, TPHCM",68.0,2,2,2,18/03/2023,2900000000
7076,21267618," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",123.0,3,2,2,18/03/2023,5300000000
7077,22006015," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",105.56,2,2,3,18/03/2023,2150000000
7078,22028340," Bến Vân Đồn, Phường 6, Quận 4, TPHCM",74.0,2,2,3,18/03/2023,2050000000
7079,21998372," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",88.0,2,2,3,18/03/2023,2430000000
7080,22041148," Song Hành, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",85.0,3,3,2,18/03/2023,1750000000
7081,22006006," Nguyễn Lương Bằng, Phường Phú Mỹ, Quận 7, TPHCM",97.6,3,2,3,18/03/2023,1250000000
7082,22028347," Võ Văn Kiệt, Phường An Lạc, Quận Bình Tân, TPHCM",75.05,2,2,3,18/03/2023,1630000000
7083,21998377," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",87.09,2,2,3,18/03/2023,2860000000
7084,22057782," Đồng Khởi, Phường Tam Hòa, TP. Biên Hoà, Đồng Nai",70.0,2,2,2,18/03/2023,1249000000
7085,22036514," Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2 (TP. Thủ Đức), TPHCM",72.0,3,2,2,18/03/2023,2700000000
7086,22005720," Tôn Đản, Phường 13, Quận 4, TPHCM",90.0,2,2,3,18/03/2023,1770000000
7087,22028353," Phan Văn Khỏe, Phường 2, Quận 6, TPHCM",78.0,2,2,3,18/03/2023,1720000000
7088,21998784," Ung Văn Khiêm, Phường 25, Quận Bình Thạnh, TPHCM",50.0,1,1,3,18/03/2023,1250000000
7089,22054889," Mai Chí Thọ, Phường Bình Khánh, Quận 2 (TP. Thủ Đức), TPHCM",70.0,2,2,2,18/03/2023,2650000000
7090,22036518," Ngô Tất Tố, Phường 21, Quận Bình Thạnh, TPHCM",76.0,3,2,2,18/03/2023,2800000000
7091,20900235," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",110.0,3,2,2,18/03/2023,5000000000
7092,22005718," Bến Vân Đồn, Phường 12, Quận 4, TPHCM",65.0,2,1,3,18/03/2023,1950000000
7093,22028356," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",75.0,2,2,3,18/03/2023,1420000000
7094,21999282," Đường số 1, Phường Trường Thọ, Quận Thủ Đức (TP. Thủ Đức), TPHCM",68.64,2,2,3,18/03/2023,1890000000
