Diện tích,Phòng ngủ,Phòng tắm,Pháp lý,Ngày đăng,Mã BĐS,Địa chỉ,Giá,Mã ĐVHC
135.0,3,2,Sổ hồng,12/12/2021,21243445," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",5 tỷ 250 triệu,778
77.0,2,2,Sổ hồng,12/12/2021,21136918," Nguyễn Văn Linh, Phường Tân Phú, Quận 7, TPHCM",3 tỷ 650 triệu,778
89.0,2,2,Sổ hồng,12/12/2021,20966723," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",4 tỷ 150 triệu,778
77.0,3,2,Sổ hồng,12/12/2021,21279207," Nguyễn Văn Linh, Phường Tân Phú, Quận 7, TPHCM",3 tỷ 800 triệu,778
70.0,2,2,Sổ hồng,12/12/2021,21206649," Tôn Dật Tiên, Phường Tân Phú, Quận 7, TPHCM",3 tỷ 500 triệu,778
121.0,3,2,Sổ hồng,12/12/2021,21320981," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",5 tỷ 400 triệu,778
120.0,3,2,Sổ hồng,12/12/2021,21291646," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",5 tỷ 400 triệu,778
120.0,3,2,Sổ hồng,12/12/2021,21212757," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",5 tỷ 800 triệu,778
118.0,3,2,Sổ hồng,12/12/2021,21265334," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",4 tỷ 700 triệu,778
128.0,3,2,Sổ hồng,12/12/2021,21247605," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",5 tỷ 600 triệu,778
120.0,3,2,Sổ hồng,12/12/2021,21127519," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",5 tỷ 600 triệu,778
115.0,3,2,Sổ hồng,12/12/2021,21252582," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",4 tỷ 200 triệu,778
71.0,2,2,Sổ hồng,12/12/2021,21211156," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",3 tỷ 500 triệu,778
89.0,2,2,Sổ hồng,12/12/2021,21274372," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",4 tỷ 100 triệu,778
128.0,3,2,Sổ hồng,12/12/2021,21270650," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",5 tỷ 300 triệu,778
128.0,3,2,Sổ hồng,12/12/2021,21210132," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",5 tỷ 400 triệu,778
80.0,2,2,Sổ hồng,12/12/2021,21120689," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",4 tỷ 400 triệu,778
101.0,3,2,Sổ hồng,12/12/2021,21137220," Nguyễn Văn Linh, Phường Tân Phú, Quận 7, TPHCM",5 tỷ 100 triệu,778
77.0,2,2,Sổ hồng,12/12/2021,21322754," Nguyễn Văn Linh, Phường Tân Phú, Quận 7, TPHCM",3 tỷ 800 triệu,778
118.0,3,2,Sổ hồng,12/12/2021,21253685," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",4 tỷ 400 triệu,778
77.0,2,1,Sổ hồng,12/12/2021,21316033," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",1 tỷ 700 triệu,778
70.0,2,2,Sổ hồng,12/12/2021,21157425," Nguyễn Văn Linh, Phường Tân Phú, Quận 7, TPHCM",3 tỷ 500 triệu,778
118.0,3,2,Sổ hồng,12/12/2021,21299533," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",4 tỷ 800 triệu,778
80.0,2,2,Sổ hồng,12/12/2021,20905478," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",3 tỷ 850 triệu,778
189.0,3,2,Sổ hồng,12/12/2021,20904764," Tôn Dật Tiên, Phường Tân Phong, Quận 7, TPHCM",4 tỷ 800 triệu,778
89.0,2,2,Sổ hồng,12/12/2021,20891200," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",4 tỷ 200 triệu,778
121.0,3,2,Sổ hồng,12/12/2021,21268998," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",5 tỷ 350 triệu,778
135.0,3,2,Sổ hồng,12/12/2021,21253408," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",9 tỷ 200 triệu,778
82.0,2,2,Sổ hồng,12/12/2021,21253039," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",3 tỷ 700 triệu,778
128.0,3,2,Sổ hồng,12/12/2021,21286743," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",23 triệu,778
137.6,3,2,Sổ hồng,12/12/2021,21265952," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",5 tỷ 500 triệu,778
170.0,3,2,Sổ hồng,12/12/2021,21288705," Tôn Dật Tiên, Phường Tân Phong, Quận 7, TPHCM",9 tỷ 500 triệu,778
118.0,3,2,Sổ hồng,12/12/2021,21253670," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",4 tỷ 600 triệu,778
104.0,3,2,Sổ hồng,12/12/2021,21248303," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",4 tỷ 100 triệu,778
89.0,2,2,Sổ hồng,12/12/2021,21145202," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",4 tỷ 100 triệu,778
120.0,3,2,Sổ hồng,12/12/2021,21130472," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",5 tỷ 300 triệu,778
118.0,3,2,Sổ hồng,12/12/2021,21301815," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",4 tỷ 850 triệu,778
135.0,3,2,Sổ hồng,12/12/2021,21248225," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",5 tỷ 700 triệu,778
118.0,3,2,Sổ hồng,12/12/2021,21287945," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",4 tỷ 650 triệu,778
150.0,3,2,Sổ hồng,12/12/2021,21265350," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",6 tỷ 500 triệu,778
128.0,3,2,Sổ hồng,12/12/2021,21274265," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",5 tỷ 250 triệu,778
118.0,3,2,Sổ hồng,12/12/2021,21301851," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",4 tỷ 850 triệu,778
135.0,3,3,Sổ hồng,12/12/2021,21253342," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",9 tỷ 600 triệu,778
88.0,2,2,Sổ hồng,12/12/2021,21210414," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",4 tỷ 100 triệu,778
38.2,1,1,Sổ hồng,12/12/2021,21476588," Hồ Văn Long, Phường Tân Tạo, Quận Bình Tân, TPHCM",835 triệu,777
120.0,3,2,Sổ hồng,12/12/2021,21210155," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",5 tỷ 390 triệu,778
82.0,2,2,Không xác định,12/12/2021,20942399," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",3 tỷ 600 triệu,778
55.0,2,1,Hợp đồng mua bán,12/12/2021,21476682," Nguyễn Bỉnh Khiêm, Phường Đông Hòa, Thành Phố Dĩ An, Bình Dương",1 tỷ 800 triệu,724
83.0,2,2,Giấy tờ hợp lệ,12/12/2021,21476599," Nguyễn Văn Trỗi, Phường 11, Quận Phú Nhuận, TPHCM",5 tỷ 600 triệu,768
40.0,1,1,Không xác định,12/12/2021,21476715," Nguyễn Văn Trỗi, Phường 11, Quận Phú Nhuận, TPHCM",2 tỷ 700 triệu,768
72.0,2,2,Giấy tờ hợp lệ,11/12/2021,21458143," Tô Hiến Thành, Phường 14, Quận 10, TPHCM",5 tỷ 200 triệu,771
127.0,3,3,Sổ hồng,11/12/2021,21458601," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",6 tỷ 300 triệu,767
53.0,1,1,Sổ hồng,11/12/2021,21445322," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",2 tỷ 500 triệu,767
128.0,3,3,Sổ hồng,11/12/2021,21444313," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",6 tỷ 300 triệu,767
128.0,4,3,Sổ hồng,11/12/2021,21444204," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",6 tỷ 300 triệu,767
72.0,2,2,Sổ hồng,11/12/2021,21444181," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",3 tỷ 500 triệu,767
63.0,2,1,Sổ hồng,11/12/2021,21444120," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",3 tỷ,767
104.0,3,2,Sổ hồng,11/12/2021,21452297," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",4 tỷ 650 triệu,767
53.0,1,1,Sổ hồng,11/12/2021,21452241," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",2 tỷ 560 triệu,767
71.0,2,2,Sổ hồng,11/12/2021,21449498," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",3 tỷ 700 triệu,767
98.0,3,2,Sổ hồng,11/12/2021,21448188," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",4 tỷ,767
63.0,2,1,Sổ hồng,11/12/2021,21448132," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",2 tỷ 980 triệu,767
98.0,2,1,Sổ hồng,11/12/2021,21447818," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",3 tỷ 950 triệu,767
63.0,2,1,Sổ hồng,11/12/2021,21447109," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",3 tỷ 200 triệu,767
63.0,2,1,Sổ hồng,11/12/2021,21447070," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",3 tỷ 200 triệu,767
63.0,2,1,Sổ hồng,11/12/2021,21447043," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",3 tỷ 200 triệu,767
63.0,2,1,Sổ hồng,11/12/2021,21447017," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",3 tỷ 200 triệu,767
63.0,2,1,Sổ hồng,11/12/2021,21446989," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",3 tỷ 100 triệu,767
53.0,1,1,Không xác định,11/12/2021,21445419," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",2 tỷ 500 triệu,767
63.0,2,1,Sổ hồng,11/12/2021,21445396," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",3 tỷ,767
71.0,2,2,Sổ hồng,11/12/2021,21445361," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",3 tỷ 500 triệu,767
104.0,3,3,Sổ hồng,11/12/2021,21445343," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",5 tỷ 200 triệu,767
127.0,3,3,Sổ hồng,11/12/2021,21445329," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",6 tỷ 300 triệu,767
63.0,2,1,Sổ hồng,11/12/2021,21445313," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",3 tỷ,767
127.0,3,3,Sổ hồng,11/12/2021,21445257," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",6 tỷ 300 triệu,767
53.0,1,1,Sổ hồng,11/12/2021,21445244," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",2 tỷ 500 triệu,767
71.0,2,2,Sổ hồng,11/12/2021,21445231," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",3 tỷ 200 triệu,767
63.0,2,1,Sổ hồng,11/12/2021,21444955," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",3 tỷ,767
57.0,2,1,Hợp đồng mua bán,11/12/2021,21423425," Phổ Quang, Phường 2, Quận Tân Bình, TPHCM",3 tỷ 500 triệu,766
80.0,2,2,Hợp đồng mua bán,11/12/2021,21329796," Bến Vân Đồn, Phường 1, Quận 4, TPHCM",3 tỷ 800 triệu,773
60.0,2,2,Hợp đồng mua bán,11/12/2021,21471409," Quốc Lộ 1K, Phường Linh Xuân, TP. Thủ Đức, TPHCM",2 tỷ 200 triệu,769
58.0,2,2,Hợp đồng mua bán,11/12/2021,21470932," Hồ Văn Lâm, Phường 2, TP. Tây Ninh, Tây Ninh",952 triệu,703
60.0,2,2,Hợp đồng mua bán,11/12/2021,21462544," Hồ Văn Lâm, Phường 2, TP. Tây Ninh, Tây Ninh",950 triệu 400 nghìn,703
60.25,2,2,Hợp đồng mua bán,11/12/2021,21458548," Hồ Văn Lâm, Phường 2, TP. Tây Ninh, Tây Ninh",951 triệu 950 nghìn,703
113.8,2,2,Hợp đồng mua bán,11/12/2021,21457918," Hồ Văn Lâm, Phường 2, TP. Tây Ninh, Tây Ninh",3 tỷ 745 triệu,703
60.25,2,2,Hợp đồng mua bán,11/12/2021,21457831," Hồ Văn Lâm, Phường 2, TP. Tây Ninh, Tây Ninh",951 triệu 950 nghìn,703
58.0,2,2,Hợp đồng mua bán,11/12/2021,21475527," Lê Duẩn, Phường Lý Thường Kiệt, TP. Quy Nhơn, Bình Định",2 tỷ 200 triệu,540
69.0,2,2,Giấy tờ hợp lệ,11/12/2021,21475809," Hồng Hà, Phường 2, Quận Tân Bình, TPHCM",4 tỷ 50 triệu,766
73.0,2,2,Sổ hồng,11/12/2021,21475992," Hồng Hà, Phường 9, Quận Phú Nhuận, TPHCM",4 tỷ 500 triệu,768
43.0,1,1,Hợp đồng mua bán,11/12/2021,21475735," Tây Mỗ, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",1 tỷ 680 triệu,19
78.0,3,2,Hợp đồng mua bán,11/12/2021,21475723," Quốc Lộ 1K, Phường Linh Xuân, TP. Thủ Đức, TPHCM",2 tỷ 878 triệu,769
130.0,3,2,Sổ đỏ,11/12/2021,21476232," Lương Yên, Phường Bạch Đằng, Quận Hai Bà Trưng, Hà Nội",8 tỷ 390 triệu,7
70.0,2,2,Sổ hồng,11/12/2021,21476422," Đồng Khởi, Phường Tam Hòa, TP. Biên Hoà, Đồng Nai",1 tỷ 400 triệu,731
60.0,2,2,Hợp đồng mua bán,11/12/2021,21475806," Quốc Lộ 1K, Phường Đông Hòa, Thành Phố Dĩ An, Bình Dương",2 tỷ 100 triệu,724
56.0,1,1,Giấy tờ hợp lệ,10/12/2021,21473668," Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, TPHCM",2 tỷ 352 triệu,761
53.0,1,1,Hợp đồng mua bán,10/12/2021,21474929," Phạm Văn Đồng, Phường Hiệp Bình Chánh, TP. Thủ Đức, TPHCM",2 tỷ 200 triệu,769
70.0,3,3,Hợp đồng mua bán,10/12/2021,21474827," Quốc Lộ 1K, Phường Đông Hòa, Thành Phố Dĩ An, Bình Dương",2 tỷ 200 triệu,724
104.0,3,3,Giấy tờ hợp lệ,10/12/2021,21474692," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",4 tỷ 160 triệu,786
70.0,2,2,Hợp đồng mua bán,10/12/2021,21474815," Phạm Văn Đồng, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",2 tỷ 250 triệu,21
70.0,2,2,Sổ hồng,10/12/2021,21474579," Đê La Thành, Phường Láng Thượng, Quận Đống Đa, Hà Nội",2 tỷ 100 triệu,6
87.0,3,2,Sổ hồng,10/12/2021,21474776," Mỹ Đình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",2 tỷ 300 triệu,19
40.0,1,2,Sổ hồng,10/12/2021,21475157," Đội Cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội",1 tỷ 430 triệu,1
60.0,2,2,Hợp đồng mua bán,10/12/2021,21474988," Quốc Lộ 1K, Phường Đông Hòa, Thành Phố Dĩ An, Bình Dương",650 triệu,724
60.0,2,1,Hợp đồng mua bán,09/12/2021,21466362," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",1 tỷ 700 triệu,786
52.0,2,1,Sổ hồng,09/12/2021,21466299," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",2 tỷ 200 triệu,786
73.0,2,2,Hợp đồng mua bán,09/12/2021,21465492," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",2 tỷ,786
106.0,3,2,Hợp đồng mua bán,09/12/2021,21465481," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",2 tỷ 800 triệu,786
106.0,3,2,Hợp đồng mua bán,09/12/2021,21465474," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",2 tỷ 350 triệu,786
60.0,2,1,Hợp đồng mua bán,09/12/2021,21465465," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",1 tỷ 690 triệu,786
60.0,2,1,Hợp đồng mua bán,09/12/2021,21465463," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",1 tỷ 690 triệu,786
62.0,2,1,Hợp đồng mua bán,09/12/2021,21465301," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",1 tỷ 690 triệu,786
62.0,2,1,Hợp đồng mua bán,09/12/2021,21465297," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",1 tỷ 700 triệu,786
106.0,3,2,Hợp đồng mua bán,09/12/2021,21438549," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",2 tỷ 400 triệu,786
73.0,2,2,Hợp đồng mua bán,09/12/2021,21469957," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",2 tỷ 50 triệu,786
58.0,2,1,Hợp đồng mua bán,09/12/2021,21463874," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",1 tỷ 799 triệu,786
83.0,2,2,Hợp đồng mua bán,09/12/2021,21463864," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",2 tỷ 100 triệu,786
72.0,2,2,Hợp đồng mua bán,09/12/2021,21463855," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",2 tỷ 50 triệu,786
106.0,3,2,Hợp đồng mua bán,09/12/2021,21463851," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",2 tỷ 350 triệu,786
73.0,2,2,Hợp đồng mua bán,09/12/2021,21456005," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",2 tỷ,786
106.0,3,2,Hợp đồng mua bán,09/12/2021,21455998," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",2 tỷ 350 triệu,786
63.0,2,1,Hợp đồng mua bán,09/12/2021,21442651," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",1 tỷ 800 triệu,786
61.0,2,1,Hợp đồng mua bán,09/12/2021,21439801," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",1 tỷ 790 triệu,786
73.0,2,2,Hợp đồng mua bán,09/12/2021,21439695," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",2 tỷ,786
63.0,2,1,Hợp đồng mua bán,09/12/2021,21439685," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",1 tỷ 780 triệu,786
73.0,2,2,Hợp đồng mua bán,09/12/2021,21470089," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",2 tỷ 200 triệu,786
106.0,3,2,Hợp đồng mua bán,09/12/2021,21468644," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",2 tỷ 700 triệu,786
106.0,3,2,Hợp đồng mua bán,09/12/2021,21468639," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",2 tỷ 350 triệu,786
52.0,2,1,Sổ hồng,09/12/2021,21466249," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",2 tỷ,786
53.0,2,1,Hợp đồng mua bán,09/12/2021,21455993," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",1 tỷ 580 triệu,786
52.0,1,1,Hợp đồng mua bán,09/12/2021,21438525," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",1 tỷ 600 triệu,786
73.0,2,2,Hợp đồng mua bán,09/12/2021,21438397," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",1 tỷ 950 triệu,786
63.0,3,1,Hợp đồng mua bán,09/12/2021,21438391," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",1 tỷ 750 triệu,786
63.0,2,1,Hợp đồng mua bán,09/12/2021,21437468," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",1 tỷ 700 triệu,786
72.0,2,2,Hợp đồng mua bán,09/12/2021,21466257," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",2 tỷ 500 triệu,786
94.0,3,2,Sổ hồng,09/12/2021,21466261," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",3 tỷ 400 triệu,786
75.0,2,2,Sổ hồng,09/12/2021,21466276," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",3 tỷ,786
72.0,2,2,Sổ hồng,09/12/2021,21467821," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",2 tỷ 650 triệu,786
72.0,2,2,Sổ hồng,09/12/2021,21467845," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",2 tỷ 650 triệu,786
60.0,2,1,Hợp đồng mua bán,09/12/2021,21473327," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",1 tỷ 950 triệu,786
85.0,3,2,Hợp đồng mua bán,09/12/2021,21456598," Hoàng Minh Giám, Phường 9, Quận Phú Nhuận, TPHCM",5 tỷ 100 triệu,768
74.0,2,2,Hợp đồng mua bán,09/12/2021,21456568," Hoàng Minh Giám, Phường 9, Quận Phú Nhuận, TPHCM",4 tỷ 300 triệu,768
100.0,3,2,Hợp đồng mua bán,09/12/2021,21456792," Hồng Hà, Phường 9, Quận Phú Nhuận, TPHCM",7 tỷ 500 triệu,768
83.0,3,2,Giấy tờ hợp lệ,09/12/2021,21456761," Hồng Hà, Phường 9, Quận Phú Nhuận, TPHCM",5 tỷ 200 triệu,768
74.0,2,2,Hợp đồng mua bán,09/12/2021,21456674," Hoàng Minh Giám, Phường 9, Quận Phú Nhuận, TPHCM",4 tỷ 500 triệu,768
74.0,2,2,Hợp đồng mua bán,09/12/2021,21456651," Hoàng Minh Giám, Phường 9, Quận Phú Nhuận, TPHCM",4 tỷ 500 triệu,768
60.0,2,2,Giấy tờ hợp lệ,09/12/2021,21473399," Quốc Lộ 1K, Phường Đông Hòa, Thành Phố Dĩ An, Bình Dương",2 tỷ 100 triệu,724
62.0,2,1,Hợp đồng mua bán,09/12/2021,21438566," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",1 tỷ 820 triệu,786
73.0,2,2,Hợp đồng mua bán,09/12/2021,21438535," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",2 tỷ,786
51.0,2,2,Sổ hồng,09/12/2021,21473492," Trần Đăng Ninh, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",1 tỷ 650 triệu,5
136.0,3,2,Sổ hồng,09/12/2021,21473537," Nguyễn Văn Huyên kéo dài, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",3 tỷ 762 triệu,3
60.0,2,2,Giấy tờ hợp lệ,09/12/2021,21473437," Quốc Lộ 1K, Phường Linh Xuân, TP. Thủ Đức, TPHCM",2 tỷ 190 triệu,769
70.0,2,2,Hợp đồng mua bán,09/12/2021,21474122," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",3 tỷ,786
70.0,2,2,Sổ hồng,09/12/2021,21474125," Nguyễn Ngọc Vũ, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",2 tỷ 600 triệu,5
70.0,2,2,Sổ hồng,09/12/2021,21473186," Chả Cá, Phường Hàng Trống, Quận Hoàn Kiếm, Hà Nội",2 tỷ 100 triệu,2
81.0,3,2,Sổ hồng,09/12/2021,21474088," Mỹ Đình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",2 tỷ 200 triệu,19
78.0,2,2,Không xác định,09/12/2021,21474005," Nguyễn Văn Linh, Xã Bình Hưng, Huyện Bình Chánh, TPHCM",5 tỷ 500 triệu,785
116.0,3,2,Sổ hồng,09/12/2021,21474147," Tố Hữu, Phường La Khê, Quận Hà Đông, Hà Nội",2 tỷ 596 triệu,268
60.5,2,2,Giấy tờ hợp lệ,09/12/2021,21473398," Quốc Lộ 1K, Phường Linh Xuân, TP. Thủ Đức, TPHCM",2 tỷ 190 triệu,769
80.0,2,2,Sổ hồng,09/12/2021,21473262," Quốc Lộ 1K, Phường Đông Hòa, Thành Phố Dĩ An, Bình Dương",2 tỷ 300 triệu,724
44.4,1,1,Sổ hồng,09/12/2021,21473243," Tôn Thất Tùng, Phường Phạm Ngũ Lão, Quận 1, TPHCM",3 tỷ 200 triệu,760
55.0,2,1,Hợp đồng mua bán,09/12/2021,21473981," Thuận Giao 25, Phường Thuận Giao, Thành Phố Thuận An, Bình Dương",1 tỷ 350 triệu,725
74.0,2,2,Sổ hồng,08/12/2021,21464105," Vũ Phạm Hàm, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",2 tỷ 500 triệu,5
70.0,2,2,Sổ hồng,08/12/2021,21464092," Trung Kính, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",3 tỷ 100 triệu,5
95.0,3,2,Sổ hồng,08/12/2021,21463041," Long Biên, Phường Long Biên, Quận Long Biên, Hà Nội",3 tỷ 160 triệu,4
100.0,3,2,Sổ hồng,08/12/2021,21462573," Hồ Tùng Mậu, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội",2 tỷ 400 triệu,21
95.0,3,2,Sổ hồng,08/12/2021,21461442," Thượng Thanh, Phường Gia Thụy, Quận Long Biên, Hà Nội",3 tỷ 150 triệu,4
99.0,3,2,Sổ hồng,08/12/2021,21461079," Hồ Tùng Mậu, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội",2 tỷ 300 triệu,21
