Mã BĐS,Địa chỉ,Diện tích,Phòng ngủ,Phòng tắm,Pháp lý,Ngày đăng,Giá nhà
21998432," Quốc Lộ 1A, Phường An Bình, TP. Biên Hoà, Đồng Nai",46 m2,1,1,Sổ hồng,19/03/2023,1 tỷ 50 triệu
21931639," Lý Thường Kiệt, Phường 14, Quận 10, TPHCM",83 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 890 triệu
21931600," Trịnh Đình Thảo, Phường Hòa Thạnh, Quận Tân Phú, TPHCM",67 m2,2,2,Giấy tờ hợp lệ,19/03/2023,1 tỷ 650 triệu
21929447," Nguyễn Thị Định, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",68 m2,2,2,Giấy tờ hợp lệ,19/03/2023,1 tỷ 850 triệu
21930311," Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",92 m2,2,2,Sổ hồng,19/03/2023,3 tỷ 150 triệu
21978777," Quốc Lộ 1A, Phường An Bình, TP. Biên Hoà, Đồng Nai",55 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 400 triệu
22067299," Điện Biên Phủ, Phường 22, Quận Bình Thạnh, TPHCM",105 m2,3,2,Sổ hồng,20/03/2023,10 tỷ 900 triệu
22005562," An Dương Vương, Phường 4, Quận 5, TPHCM",80 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 730 triệu
21929429," Gò Cát, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",65 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 630 triệu
21930284," Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",82 m2,2,2,Không xác định,19/03/2023,3 tỷ 100 triệu
21929409," Bến Vân Đồn, Phường 6, Quận 4, TPHCM",72 m2,2,2,Sổ hồng,19/03/2023,2 tỷ 270 triệu
21938211," Võ Thị Sáu, Phường Thống Nhất, TP. Biên Hoà, Đồng Nai",62 m2,1,1,Sổ hồng,19/03/2023,2 tỷ 50 triệu
21927627," Võ Văn Kiệt, Phường 3, Quận 6, TPHCM",83 m2,2,2,Hợp đồng mua bán,19/03/2023,1 tỷ 780 triệu
21620141," Đồng Khởi, Phường Tam Hòa, TP. Biên Hoà, Đồng Nai",39 m2,1,1,Sổ hồng,19/03/2023,820 triệu
21917857," Quốc Lộ 1A, Phường An Bình, TP. Biên Hoà, Đồng Nai",46 m2,1,1,Sổ hồng,19/03/2023,1 tỷ 20 triệu
21927619," Nguyễn Hữu Thọ, Phường Tân Phong, Quận 7, TPHCM",74 m2,2,2,Hợp đồng mua bán,19/03/2023,1 tỷ 850 triệu
21927616," Võ Văn Kiệt, Phường 16, Quận 8, TPHCM",92 m2,2,2,Giấy tờ hợp lệ,19/03/2023,1 tỷ 730 triệu
21864260," Nguyễn Duy Trinh, Phường Bình Trưng Đông, Quận 2 (TP. Thủ Đức), TPHCM",60 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 970 triệu
21915230," Võ Thị Sáu, Phường Thống Nhất, TP. Biên Hoà, Đồng Nai",62 m2,1,1,Sổ hồng,19/03/2023,2 tỷ 50 triệu
21926650," Bạch Đằng, Phường 2, Quận Tân Bình, TPHCM",117 m2,3,2,Sổ hồng,19/03/2023,2 tỷ 270 triệu
22000366," Phú Thuận, Phường Tân Phú, Quận 7, TPHCM",75 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 680 triệu
21915189," Quốc Lộ 1A, Phường An Bình, TP. Biên Hoà, Đồng Nai",46 m2,1,1,Sổ hồng,19/03/2023,1 tỷ 20 triệu
22003933," Âu Cơ, Phường Tân Sơn Nhì, Quận Tân Phú, TPHCM",74 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 240 triệu
21926665," Nguyễn Sỹ Sách, Phường 15, Quận Tân Bình, TPHCM",90 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 570 triệu
22000359," Mai Chí Thọ, Phường An Lợi Đông, Quận 2 (TP. Thủ Đức), TPHCM",82 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 720 triệu
21834404," Láng Hạ, Phường Thành Công, Quận Ba Đình, Hà Nội",65 m2,2,2,Sổ đỏ,19/03/2023,2 tỷ 300 triệu
21909355," Võ Thị Sáu, Phường Thống Nhất, TP. Biên Hoà, Đồng Nai",53 m2,1,1,Sổ hồng,19/03/2023,1 tỷ 700 triệu
22003897," Lê Văn Lương, Phường Tân Phong, Quận 7, TPHCM",54 m2,3,3,Sổ hồng,19/03/2023,1 tỷ 750 triệu
21926692," Đường số 7, Phường An Lạc A, Quận Bình Tân, TPHCM",72 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 677 triệu
21825846," Hoàng Đạo Thúy, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",60 m2,2,1,Sổ đỏ,19/03/2023,2 tỷ 100 triệu
21877392," Võ Thị Sáu, Phường Thống Nhất, TP. Biên Hoà, Đồng Nai",47 m2,1,1,Sổ hồng,19/03/2023,1 tỷ 550 triệu
21927611," Đường số 8, Phường Cát Lái, Quận 2 (TP. Thủ Đức), TPHCM",67 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 440 triệu
21819924," Võ Chí Công, Phường Xuân La, Quận Tây Hồ, Hà Nội",58 m2,1,1,Sổ đỏ,19/03/2023,2 tỷ 680 triệu
22019845," Nguyễn Xiển, Phường Long Bình, Quận 9 (TP. Thủ Đức), TPHCM",69 m2,2,2,Hợp đồng mua bán,19/03/2023,2 tỷ 100 triệu
21933723," Hoàng Quốc Việt, Phường Phú Thuận, Quận 7, TPHCM",72 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 850 triệu
21861482," Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",84 m2,3,3,Không xác định,19/03/2023,2 tỷ 950 triệu
21848678," Võ Thị Sáu, Phường Thống Nhất, TP. Biên Hoà, Đồng Nai",62 m2,2,2,Sổ hồng,19/03/2023,2 tỷ 80 triệu
21933716," Hòa Bình, Phường Hiệp Tân, Quận Tân Phú, TPHCM",91 m2,3,2,Sổ hồng,19/03/2023,1 tỷ 740 triệu
21798650," Nguyễn Văn Huyên kéo dài, Phường Phú Thượng, Quận Tây Hồ, Hà Nội","136,4 m2",3,2,Sổ đỏ,19/03/2023,4 tỷ 500 triệu
21842926," Võ Thị Sáu, Phường Thống Nhất, TP. Biên Hoà, Đồng Nai",77 m2,2,2,Sổ hồng,19/03/2023,2 tỷ 650 triệu
22040318," Nguyễn Xiển, Phường Long Bình, Quận 9 (TP. Thủ Đức), TPHCM",59 m2,2,1,Hợp đồng mua bán,19/03/2023,2 tỷ 50 triệu
21933713," Tân Kỳ Tân Quý, Phường Tân Sơn Nhì, Quận Tân Phú, TPHCM",63 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 640 triệu
21996042," Đường số 15B, Phường Phú Thuận, Quận 7, TPHCM",68 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 370 triệu
21797531," Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội",99 m2,3,2,Sổ đỏ,19/03/2023,3 tỷ 800 triệu
22003856," Lý Thường Kiệt, Phường 14, Quận 10, TPHCM",70 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 640 triệu
21933710," Đỗ Xuân Hợp, Phường Phước Long B, Quận 9 (TP. Thủ Đức), TPHCM",73 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 460 triệu
21996033," Tân Kỳ Tân Quý, Phường Tân Sơn Nhì, Quận Tân Phú, TPHCM",63 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 150 triệu
21795238," Võ Chí Công, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",36 m2,1,1,Hợp đồng mua bán,19/03/2023,2 tỷ 180 triệu
21543058," Quốc Lộ 1A, Phường An Bình, TP. Biên Hoà, Đồng Nai",46 m2,1,1,Sổ hồng,19/03/2023,1 tỷ
22034353," Đường số 10, Phường Hiệp Bình Chánh, Quận Thủ Đức (TP. Thủ Đức), TPHCM",71 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 600 triệu
22035006," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",124 m2,3,2,Hợp đồng mua bán,19/03/2023,9 tỷ 500 triệu
21933707," Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, TPHCM",67 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 825 triệu
21996022," Phạm Hữu Lầu, Phường Phú Mỹ, Quận 7, TPHCM",68 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 570 triệu
22003828," Bế Văn Cấm, Phường Tân Kiểng, Quận 7, TPHCM",68 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 530 triệu
21933699," Nguyễn Xí, Phường 26, Quận Bình Thạnh, TPHCM",73 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 835 triệu
21996012," Đồng Quốc Bình, Phường Cát Lái, Quận 2 (TP. Thủ Đức), TPHCM",70 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 255 triệu
21792797," Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",80 m2,2,2,Sổ đỏ,19/03/2023,2 tỷ 645 triệu
22034342," Mai Chí Thọ, Phường Bình Khánh, Quận 2 (TP. Thủ Đức), TPHCM",61 m2,2,2,Hợp đồng mua bán,19/03/2023,1 tỷ 800 triệu
22067637," Nguyễn Thị Thập, Phường Tân Phong, Quận 7, TPHCM",78 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 730 triệu
21933682," Nguyễn Thị Định, Phường Cát Lái, Quận 2 (TP. Thủ Đức), TPHCM",63 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 620 triệu
21996006," Trịnh Quang Nghị, Phường 7, Quận 8, TPHCM",71 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 480 triệu
22034333," Nguyễn Văn Trỗi, Phường 15, Quận Phú Nhuận, TPHCM",71 m2,2,2,Sổ hồng,19/03/2023,2 tỷ 200 triệu
21933391," Nguyễn Thị Thập, Phường Bình Thuận, Quận 7, TPHCM",73 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 870 triệu
22045750," Trích Sài, Phường Bưởi, Quận Tây Hồ, Hà Nội",42 m2,11,11,Sổ đỏ,19/03/2023,13 tỷ 800 triệu
22003779," Đường số 1, Phường Trường Thọ, Quận Thủ Đức (TP. Thủ Đức), TPHCM",70 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 470 triệu
21932370," Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9 (TP. Thủ Đức), TPHCM",73 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 760 triệu
21895039," Đồng Khởi, Phường Tam Hòa, TP. Biên Hoà, Đồng Nai",70 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 550 triệu
22067633," Mai Chí Thọ, Phường An Lợi Đông, Quận 2 (TP. Thủ Đức), TPHCM",88 m2,2,2,Hợp đồng mua bán,19/03/2023,2 tỷ 20 triệu
22021868," Nguyễn Xiển, Phường Long Bình, Quận 9 (TP. Thủ Đức), TPHCM",67 m2,2,2,Không xác định,19/03/2023,1 tỷ 490 triệu
21931570," Cộng Hòa, Phường 12, Quận Tân Bình, TPHCM",75 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 620 triệu
22027981," Quốc Lộ 1A, Phường An Bình, TP. Biên Hoà, Đồng Nai",46 m2,1,1,Sổ hồng,19/03/2023,1 tỷ
22003809," Đường số 8, Phường Cát Lái, Quận 2 (TP. Thủ Đức), TPHCM",67 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 370 triệu
21931554," Quốc Lộ 13, Phường 26, Quận Bình Thạnh, TPHCM",73 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 860 triệu
22027969," Võ Thị Sáu, Phường Thống Nhất, TP. Biên Hoà, Đồng Nai",48 m2,1,1,Sổ hồng,19/03/2023,1 tỷ 680 triệu
21931543," Hoàng Quốc Việt, Phường Phú Thuận, Quận 7, TPHCM",69 m2,2,2,Giấy tờ hợp lệ,19/03/2023,1 tỷ 720 triệu
22021769," Mai Chí Thọ, Phường Bình Khánh, Quận 2 (TP. Thủ Đức), TPHCM",61 m2,2,2,Không xác định,19/03/2023,1 tỷ 520 triệu
21931517," Đỗ Xuân Hợp, Phường Phước Long B, Quận 9 (TP. Thủ Đức), TPHCM",68 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 670 triệu
22021763," Trương Quốc Dung, Phường 8, Quận Phú Nhuận, TPHCM",79 m2,2,2,Không xác định,19/03/2023,1 tỷ 680 triệu
21931509," Trường Chinh, Phường Tân Thới Nhất, Quận 12, TPHCM",64 m2,2,2,Giấy tờ hợp lệ,19/03/2023,1 tỷ 330 triệu
22021729," Tân Hòa Đông, Phường 13, Quận 6, TPHCM",65 m2,2,2,Không xác định,19/03/2023,1 tỷ 530 triệu
22029620," Cao Lỗ, Phường 4, Quận 8, TPHCM",70 m2,2,2,Không xác định,19/03/2023,1 tỷ 450 triệu
21931499," Bến Vân Đồn, Phường 1, Quận 4, TPHCM",76 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 590 triệu
22021709," Phan Văn Trị, Phường 10, Quận Gò Vấp, TPHCM",72 m2,2,2,Không xác định,19/03/2023,1 tỷ 820 triệu
22067624," Phan Văn Khỏe, Phường 2, Quận 6, TPHCM",85 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 690 triệu
21931491," Võ Văn Kiệt, Phường 16, Quận 8, TPHCM",63 m2,2,1,Giấy tờ hợp lệ,19/03/2023,1 tỷ 740 triệu
22021676," Nguyễn Khoái, Phường 1, Quận 4, TPHCM",70 m2,2,2,Không xác định,19/03/2023,1 tỷ 660 triệu
21927588," Đường số 66, Phường Thảo Điền, Quận 2 (TP. Thủ Đức), TPHCM",116 m2,3,2,Hợp đồng mua bán,19/03/2023,2 tỷ 480 triệu
21995183," Trịnh Quang Nghị, Phường 7, Quận 8, TPHCM",62 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 470 triệu
22021658," Lý Chính Thắng, Phường 8 (Phường Võ Thị Sáu), Quận 3, TPHCM",72 m2,2,2,Không xác định,19/03/2023,1 tỷ 470 triệu
21930991," Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",67 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 445 triệu
21995178," Đỗ Xuân Hợp, Phường Phước Long B, Quận 9 (TP. Thủ Đức), TPHCM",67 m2,2,2,Không xác định,19/03/2023,1 tỷ 550 triệu
21880209," Thái Thịnh, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội",45 m2,2,2,Sổ đỏ,19/03/2023,1 tỷ 600 triệu
22024161," An Dương Vương, Phường 4, Quận 5, TPHCM",80 m2,2,2,Không xác định,19/03/2023,1 tỷ 680 triệu
21931448," Phan Chu Trinh, Phường Hiệp Phú, Quận 9 (TP. Thủ Đức), TPHCM",68 m2,2,2,Giấy tờ hợp lệ,19/03/2023,1 tỷ 855 triệu
21995168," Trương Công Định, Phường 14, Quận Tân Bình, TPHCM",80 m2,2,2,Không xác định,19/03/2023,1 tỷ 744 triệu
21864712," Xuân Diệu, Phường Quảng An, Quận Tây Hồ, Hà Nội",146 m2,3,2,Sổ đỏ,19/03/2023,12 tỷ
21931483," Nguyễn Văn Trỗi, Phường 8, Quận Phú Nhuận, TPHCM",74 m2,2,2,Giấy tờ hợp lệ,19/03/2023,2 tỷ 330 triệu
21995163," Đỗ Xuân Hợp, Phường Phước Long B, Quận 9 (TP. Thủ Đức), TPHCM",76 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 580 triệu
21933721," Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, TPHCM",96 m2,2,2,Sổ hồng,19/03/2023,2 tỷ 35 triệu
21995157," Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, TPHCM",69 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 630 triệu
21917069," Quốc Lộ 1A, Phường An Bình, TP. Biên Hoà, Đồng Nai",55 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 400 triệu
22024181," Phạm Hữu Lầu, Phường Phú Mỹ, Quận 7, TPHCM",74 m2,2,2,Không xác định,19/03/2023,1 tỷ 560 triệu
21933720," Nguyễn Thị Định, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",65 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 830 triệu
21995135," Lý Thường Kiệt, Phường 14, Quận 10, TPHCM",70 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 760 triệu
21869169," Quốc Lộ 1A, Phường An Bình, TP. Biên Hoà, Đồng Nai",38 m2,1,1,Sổ hồng,19/03/2023,870 triệu
21933671," Lê Đức Thọ, Phường 17, Quận Gò Vấp, TPHCM",62 m2,2,2,Sổ hồng,19/03/2023,930 triệu
21995119," Bế Văn Cấm, Phường Tân Kiểng, Quận 7, TPHCM",68 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 680 triệu
21868986," Võ Thị Sáu, Phường Thống Nhất, TP. Biên Hoà, Đồng Nai",77 m2,2,2,Sổ hồng,19/03/2023,2 tỷ 650 triệu
21933444," Hoàng Minh Giám, Phường 9, Quận Phú Nhuận, TPHCM",70 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 840 triệu
21995107," Hoàng Minh Giám, Phường 9, Quận Phú Nhuận, TPHCM",85 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 770 triệu
21847966," Quốc Lộ 1A, Phường An Bình, TP. Biên Hoà, Đồng Nai",46 m2,1,1,Sổ hồng,19/03/2023,3 triệu 500 nghìn
22034366," Ngô Tất Tố, Phường 21, Quận Bình Thạnh, TPHCM",102 m2,2,2,Sổ hồng,19/03/2023,2 tỷ 200 triệu
21952305," Đông Hưng Thuận 02, Phường Đông Hưng Thuận, Quận 12, TPHCM",138 m2,3,3,Sổ hồng,19/03/2023,4 tỷ 850 triệu
21933424," Phạm Văn Chiêu, Phường 14, Quận Gò Vấp, TPHCM",84 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 630 triệu
21823189," Phú Xá, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",90 m2,2,2,Sổ đỏ,19/03/2023,2 tỷ 500 triệu
22042293," Võ Thị Sáu, Phường Thống Nhất, TP. Biên Hoà, Đồng Nai",94 m2,2,2,Sổ hồng,19/03/2023,2 tỷ 500 triệu
21933319," Bến Vân Đồn, Phường 6, Quận 4, TPHCM",74 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 680 triệu
21994848," Nam Kỳ Khởi Nghĩa, Phường 8 (Phường Võ Thị Sáu), Quận 3, TPHCM",72 m2,2,2,Không xác định,19/03/2023,1 tỷ 870 triệu
21826306," Doãn Kế Thiện, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",100 m2,2,1,Sổ đỏ,19/03/2023,2 tỷ 800 triệu
22042277," Võ Thị Sáu, Phường Thống Nhất, TP. Biên Hoà, Đồng Nai",48 m2,1,1,Sổ hồng,19/03/2023,1 tỷ 680 triệu
22034377," Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2 (TP. Thủ Đức), TPHCM",69 m2,2,2,Sổ hồng,19/03/2023,2 tỷ 300 triệu
21933368," Hương Lộ 2, Phường Bình Trị Đông A, Quận Bình Tân, TPHCM",80 m2,3,2,Sổ hồng,19/03/2023,1 tỷ 720 triệu
22042264," Quốc Lộ 1A, Phường An Bình, TP. Biên Hoà, Đồng Nai",46 m2,1,1,Sổ hồng,19/03/2023,1 tỷ
21932382," Phạm Văn Đồng, Phường Linh Tây, Quận Thủ Đức (TP. Thủ Đức), TPHCM",65 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 780 triệu
21994815," Nguyễn Văn Linh, Phường 7, Quận 8, TPHCM",65 m2,2,2,Không xác định,19/03/2023,1 tỷ 375 triệu
21474752," Đồng Khởi, Phường Tam Hiệp, TP. Biên Hoà, Đồng Nai",62 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 500 triệu
22034392," Song Hành, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",85 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 900 triệu
22005564," Âu Cơ, Phường Tân Sơn Nhì, Quận Tân Phú, TPHCM",76 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 580 triệu
21932392," Nguyễn Thị Định, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",76 m2,2,2,Giấy tờ hợp lệ,19/03/2023,1 tỷ 870 triệu
21994623," Phạm Văn Đồng, Phường Linh Tây, Quận Thủ Đức (TP. Thủ Đức), TPHCM",65 m2,2,2,Không xác định,19/03/2023,1 tỷ 470 triệu
21467926," Đồng Khởi, Phường Tam Hòa, TP. Biên Hoà, Đồng Nai",70 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 259 triệu
22019124," Võ Thị Sáu, Phường Thống Nhất, TP. Biên Hoà, Đồng Nai",46 m2,1,1,Sổ hồng,19/03/2023,1 tỷ
21932320," Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, TPHCM",70 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 790 triệu
22019059," Võ Thị Sáu, Phường Thống Nhất, TP. Biên Hoà, Đồng Nai",48 m2,1,1,Sổ hồng,19/03/2023,1 tỷ 680 triệu
21932308," Lạc Long Quân, Phường 3, Quận 11, TPHCM",78 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 840 triệu
21994600," Đường D1, Phường 6, Quận Bình Thạnh, TPHCM",93 m2,2,2,Không xác định,19/03/2023,1 tỷ 833 triệu
22019028," Võ Thị Sáu, Phường Thống Nhất, TP. Biên Hoà, Đồng Nai",47 m2,1,1,Sổ hồng,19/03/2023,1 tỷ 730 triệu
21932295," Bến Vân Đồn, Phường 1, Quận 4, TPHCM",72 m2,2,2,Giấy tờ hợp lệ,19/03/2023,1 tỷ 650 triệu
21994614," Hoàng Quốc Việt, Phường Phú Thuận, Quận 7, TPHCM",72 m2,2,2,Không xác định,19/03/2023,1 tỷ 640 triệu
21932289," Bến Vân Đồn, Phường 1, Quận 4, TPHCM",76 m2,2,2,Giấy tờ hợp lệ,19/03/2023,1 tỷ 850 triệu
22067614," Nguyễn Thị Định, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",72 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 560 triệu
21994618," Mai Chí Thọ, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",84 m2,2,2,Không xác định,19/03/2023,1 tỷ 780 triệu
21932087," Nguyễn Văn Linh, Phường 7, Quận 8, TPHCM",75 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 665 triệu
21995191," Võ Văn Kiệt, Phường 16, Quận 8, TPHCM",79 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 670 triệu
21986536," Phan Huy Ích, Phường 15, Quận Tân Bình, TPHCM","81,3 m2",2,2,Sổ hồng,19/03/2023,2 tỷ 650 triệu
21998492," Võ Thị Sáu, Phường Thống Nhất, TP. Biên Hoà, Đồng Nai",62 m2,1,1,Sổ hồng,19/03/2023,2 tỷ 190 triệu
21932076," Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, TPHCM",74 m2,2,2,Sổ hồng,19/03/2023,2 tỷ 850 triệu
21885749," Võ Chí Công, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",119 m2,3,2,Sổ đỏ,19/03/2023,5 tỷ 800 triệu
21998467," Võ Thị Sáu, Phường Thống Nhất, TP. Biên Hoà, Đồng Nai",77 m2,2,2,Sổ hồng,19/03/2023,2 tỷ 400 triệu
21932055," Hoàng Văn Thụ, Phường 2, Quận Tân Bình, TPHCM",70 m2,2,2,Sổ hồng,19/03/2023,2 tỷ 700 triệu
21995206," Phú Thuận, Phường Tân Phú, Quận 7, TPHCM",105 m2,3,3,Sổ hồng,19/03/2023,1 tỷ 680 triệu
21998452," Võ Thị Sáu, Phường Thống Nhất, TP. Biên Hoà, Đồng Nai",47 m2,1,1,Sổ hồng,19/03/2023,1 tỷ 730 triệu
21932031," Trường Sa, Phường 12, Quận 3, TPHCM",76 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 920 triệu
21875479," Phú Gia, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",76 m2,2,2,Sổ đỏ,19/03/2023,2 tỷ 820 triệu
21926580," Bến Vân Đồn, Phường 12, Quận 4, TPHCM",65 m2,2,1,Giấy tờ hợp lệ,19/03/2023,1 tỷ 940 triệu
21926631," Gò Cát, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",70 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 660 triệu
22041153," Thuận Giao 25, Phường Thuận Giao, Thành Phố Thuận An, Bình Dương",60 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 900 triệu
21931970," Nguyễn Văn Luông, Phường 12, Quận 6, TPHCM",75 m2,2,2,Giấy tờ hợp lệ,19/03/2023,1 tỷ 880 triệu
21823318," Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội",72 m2,2,2,Sổ đỏ,19/03/2023,3 tỷ 400 triệu
21954960," Quốc Lộ 1A, Phường An Bình, TP. Biên Hoà, Đồng Nai",55 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 400 triệu
21926590," An Dương Vương, Phường 4, Quận 5, TPHCM",80 m2,2,2,Không xác định,19/03/2023,2 tỷ 450 triệu
21926550," Mai Chí Thọ, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",84 m2,2,2,Sổ hồng,19/03/2023,2 tỷ 360 triệu
21811220," An Dương Vương, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",122 m2,3,2,Sổ đỏ,19/03/2023,3 tỷ 700 triệu
21884850," Võ Thị Sáu, Phường Thống Nhất, TP. Biên Hoà, Đồng Nai",53 m2,1,1,Sổ hồng,19/03/2023,1 tỷ 700 triệu
21926641," Tô Hiến Thành, Phường 14, Quận 10, TPHCM",75 m2,2,2,Giấy tờ hợp lệ,19/03/2023,2 tỷ 370 triệu
21807569," Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",70 m2,2,2,Sổ đỏ,19/03/2023,2 tỷ 850 triệu
21926623," Nguyễn Văn Linh, Phường 7, Quận 8, TPHCM",65 m2,2,2,Giấy tờ hợp lệ,19/03/2023,1 tỷ 740 triệu
21802437," Võ Chí Công, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",85 m2,2,2,Giấy tờ hợp lệ,19/03/2023,3 tỷ 400 triệu
21926542," Đường D1, Phường 25, Quận Bình Thạnh, TPHCM",64 m2,2,2,Sổ hồng,19/03/2023,1 tỷ 730 triệu
22026050," Võ Thị Sáu, Phường Thống Nhất, TP. Biên Hoà, Đồng Nai",62 m2,1,1,Sổ hồng,19/03/2023,2 tỷ 170 triệu
21929475," Hồng Hà, Phường 9, Quận Phú Nhuận, TPHCM",71 m2,2,2,Giấy tờ hợp lệ,19/03/2023,1 tỷ 890 triệu
